Mode,Start_Time,Animal,Unit
0,2025-10-30 00:01:47.761127,12184217195,4
0,2025-10-30 00:01:48.703864,12184217195,3
solo,2025-10-30 00:01:48.717905,0,0
OPEN,2025-10-30 00:02:08.718448,0,0
0,2025-10-30 00:04:20.438493,12184217195,3
0,2025-10-30 00:04:21.910176,12184217195,4
1,2025-10-30 00:04:27.467566,12186117109,4
followerB,2025-10-30 00:04:27.469308,0,0
1,2025-10-30 00:04:29.054332,12186117109,3
sequence,2025-10-30 00:04:29.449857,0,0
OPEN,2025-10-30 00:04:49.450519,0,0
0,2025-10-30 00:08:54.006206,12184217195,4
0,2025-10-30 00:08:55.236363,12184217195,3
solo,2025-10-30 00:08:55.238211,0,0
OPEN,2025-10-30 00:09:15.239471,0,0
0,2025-10-30 00:10:57.336644,12184135157,3
0,2025-10-30 00:10:58.895527,12184135157,4
solo,2025-10-30 00:10:58.897732,0,0
OPEN,2025-10-30 00:11:18.898305,0,0
0,2025-10-30 00:12:47.007600,12186117109,3
1,2025-10-30 00:12:48.673122,12184217195,3
followerA,2025-10-30 00:12:48.674670,0,0
sequence,2025-10-30 00:12:48.733178,0,0
0,2025-10-30 00:12:49.677984,12186117109,4
1,2025-10-30 00:12:50.217910,12184217195,4
OPEN,2025-10-30 00:13:10.220175,0,0
0,2025-10-30 00:13:11.897833,12184217195,4
0,2025-10-30 00:13:13.815046,12184217195,3
solo,2025-10-30 00:13:13.816581,0,0
1,2025-10-30 00:13:17.958172,12184135157,4
1,2025-10-30 00:13:19.161720,12184135157,3
OPEN,2025-10-30 00:13:39.164219,0,0
0,2025-10-30 00:16:48.909788,12184135157,3
0,2025-10-30 00:16:51.373388,12184135157,4
OPEN,2025-10-30 00:17:11.373976,0,0
0,2025-10-30 00:18:26.586110,12184217195,3
0,2025-10-30 00:18:28.172512,12184217195,4
OPEN,2025-10-30 00:18:48.173155,0,0
0,2025-10-30 00:26:43.652550,12184135157,4
0,2025-10-30 00:26:44.751370,12184135157,3
solo,2025-10-30 00:26:44.781132,0,0
OPEN,2025-10-30 00:27:04.781679,0,0
0,2025-10-30 00:27:28.468989,12184217195,4
0,2025-10-30 00:27:33.083274,12184217195,3
solo,2025-10-30 00:27:33.084955,0,0
OPEN,2025-10-30 00:27:53.085630,0,0
0,2025-10-30 00:29:22.550512,12186117109,4
0,2025-10-30 00:29:24.255001,12186117109,3
solo,2025-10-30 00:29:24.257246,0,0
OPEN,2025-10-30 00:29:44.257816,0,0
0,2025-10-30 00:34:07.229643,12184135157,3
0,2025-10-30 00:34:08.915340,12184135157,4
solo,2025-10-30 00:34:09.123850,0,0
OPEN,2025-10-30 00:34:29.124667,0,0
0,2025-10-30 00:34:52.597151,12186117109,3
0,2025-10-30 00:34:54.252638,12186117109,4
OPEN,2025-10-30 00:35:14.253295,0,0
0,2025-10-30 00:39:05.305281,12184217195,3
0,2025-10-30 00:39:07.098893,12184217195,4
solo,2025-10-30 00:39:07.101158,0,0
OPEN,2025-10-30 00:39:27.102202,0,0
0,2025-10-30 00:51:42.763940,12184217195,4
0,2025-10-30 00:51:43.623081,12184217195,3
solo,2025-10-30 00:51:43.625148,0,0
OPEN,2025-10-30 00:52:03.625738,0,0
0,2025-10-30 00:54:19.673500,12184217195,3
0,2025-10-30 00:54:21.001508,12184217195,4
OPEN,2025-10-30 00:54:41.001939,0,0
0,2025-10-30 00:55:20.304731,12186117109,3
0,2025-10-30 00:55:22.885965,12186117109,4
OPEN,2025-10-30 00:55:42.886380,0,0
0,2025-10-30 01:13:44.381872,12184217195,4
0,2025-10-30 01:13:45.904890,12184217195,3
solo,2025-10-30 01:13:46.009955,0,0
OPEN,2025-10-30 01:14:06.010637,0,0
0,2025-10-30 01:17:33.485277,12184217195,3
0,2025-10-30 01:17:35.365997,12184217195,4
solo,2025-10-30 01:17:35.367815,0,0
OPEN,2025-10-30 01:17:55.368414,0,0
0,2025-10-30 01:27:57.123864,12184124102,4
0,2025-10-30 01:27:58.757325,12184124102,3
solo,2025-10-30 01:27:58.759456,0,0
OPEN,2025-10-30 01:28:18.759989,0,0
0,2025-10-30 01:29:46.552997,12184124102,3
0,2025-10-30 01:29:49.085896,12184124102,4
solo,2025-10-30 01:29:49.087443,0,0
OPEN,2025-10-30 01:30:09.088314,0,0
0,2025-10-30 01:42:38.107139,12184217195,4
0,2025-10-30 01:42:39.237786,12184217195,3
solo,2025-10-30 01:42:39.239363,0,0
OPEN,2025-10-30 01:42:59.240268,0,0
0,2025-10-30 01:43:30.879190,12184217195,3
0,2025-10-30 01:43:36.945436,12184217195,4
OPEN,2025-10-30 01:43:56.945836,0,0
0,2025-10-30 02:39:57.004886,12184135157,4
0,2025-10-30 02:39:59.366064,12184135157,3
solo,2025-10-30 02:39:59.419348,0,0
OPEN,2025-10-30 02:40:19.419970,0,0
0,2025-10-30 02:46:14.972159,12184135157,3
0,2025-10-30 02:46:19.585613,12184135157,4
OPEN,2025-10-30 02:46:39.586055,0,0
0,2025-10-30 02:55:43.151622,12184124102,4
0,2025-10-30 02:55:44.410336,12184124102,3
solo,2025-10-30 02:55:44.423722,0,0
OPEN,2025-10-30 02:56:04.424305,0,0
0,2025-10-30 02:57:35.884288,12184124102,3
0,2025-10-30 02:57:38.348735,12184124102,4
OPEN,2025-10-30 02:57:58.349198,0,0
0,2025-10-30 02:58:22.294656,12184124102,4
0,2025-10-30 02:58:23.533476,12184124102,3
solo,2025-10-30 02:58:23.577977,0,0
OPEN,2025-10-30 02:58:43.578571,0,0
0,2025-10-30 03:02:06.698212,12184124102,3
0,2025-10-30 03:02:08.002021,12184124102,4
solo,2025-10-30 03:02:08.003599,0,0
OPEN,2025-10-30 03:02:28.004489,0,0
0,2025-10-30 03:52:14.025615,12186117109,4
0,2025-10-30 03:52:15.518634,12186117109,3
solo,2025-10-30 03:52:15.520271,0,0
OPEN,2025-10-30 03:52:35.521132,0,0
0,2025-10-30 03:55:11.930910,12186117109,3
0,2025-10-30 03:55:22.072185,12186117109,4
solo,2025-10-30 03:55:22.176943,0,0
OPEN,2025-10-30 03:55:42.177601,0,0
0,2025-10-30 05:35:36.538083,12184124102,4
0,2025-10-30 05:35:38.922785,12184124102,3
solo,2025-10-30 05:35:39.046289,0,0
OPEN,2025-10-30 05:35:59.046886,0,0
0,2025-10-30 05:36:39.147267,12184124102,3
0,2025-10-30 05:36:41.044147,12184124102,4
OPEN,2025-10-30 05:37:01.044705,0,0
0,2025-10-30 05:37:15.143878,12184124102,4
0,2025-10-30 05:37:16.098333,12184124102,3
solo,2025-10-30 05:37:16.138807,0,0
OPEN,2025-10-30 05:37:36.139448,0,0
0,2025-10-30 05:41:21.548873,12184124102,3
0,2025-10-30 05:41:22.675183,12184124102,4
solo,2025-10-30 05:41:22.677167,0,0
OPEN,2025-10-30 05:41:42.677822,0,0
0,2025-10-30 05:44:40.147629,12184124102,4
0,2025-10-30 05:44:41.389187,12184124102,3
solo,2025-10-30 05:44:41.391499,0,0
OPEN,2025-10-30 05:45:01.392438,0,0
0,2025-10-30 05:53:49.665583,12184124102,3
0,2025-10-30 05:53:50.495437,12184124102,4
OPEN,2025-10-30 05:54:10.496157,0,0
0,2025-10-30 05:58:06.834054,12184124102,4
0,2025-10-30 05:58:14.619007,12184124102,3
solo,2025-10-30 05:58:19.675439,0,0
OPEN,2025-10-30 05:58:39.676363,0,0
0,2025-10-30 06:02:31.281513,12184124102,3
0,2025-10-30 06:02:32.911662,12184124102,4
OPEN,2025-10-30 06:02:52.912568,0,0
0,2025-10-30 06:05:53.768231,12184124102,4
1,2025-10-30 06:05:59.053268,12184124102,4
2,2025-10-30 06:06:02.087329,12184124102,4
0,2025-10-30 06:06:16.902900,12184124102,3
solo,2025-10-30 06:06:18.064755,0,0
OPEN,2025-10-30 06:06:38.065410,0,0
0,2025-10-30 06:07:08.333246,12184124102,3
0,2025-10-30 06:07:15.697881,12184124102,4
OPEN,2025-10-30 06:07:35.698331,0,0
0,2025-10-30 06:07:41.596734,12184217195,4
0,2025-10-30 06:07:46.506814,12184217195,3
solo,2025-10-30 06:07:46.907197,0,0
OPEN,2025-10-30 06:08:06.907860,0,0
0,2025-10-30 06:09:35.953341,12184217195,3
0,2025-10-30 06:09:41.080160,12184217195,4
OPEN,2025-10-30 06:10:01.080983,0,0
0,2025-10-30 06:12:36.165640,12184124102,4
0,2025-10-30 06:12:37.128248,12184124102,3
solo,2025-10-30 06:12:37.153999,0,0
OPEN,2025-10-30 06:12:57.154603,0,0
0,2025-10-30 06:14:31.866096,12186117109,4
0,2025-10-30 06:14:33.437343,12186117109,3
solo,2025-10-30 06:14:33.564397,0,0
OPEN,2025-10-30 06:14:53.564882,0,0
0,2025-10-30 06:15:25.349486,12184217195,4
0,2025-10-30 06:15:27.472889,12184217195,3
solo,2025-10-30 06:15:33.079226,0,0
OPEN,2025-10-30 06:15:53.079753,0,0
0,2025-10-30 06:17:57.734701,12186117109,3
0,2025-10-30 06:18:01.541800,12186117109,4
OPEN,2025-10-30 06:18:21.542229,0,0
0,2025-10-30 06:19:09.665047,12184124102,3
0,2025-10-30 06:19:11.123193,12184124102,4
OPEN,2025-10-30 06:19:31.123649,0,0
0,2025-10-30 06:25:54.604504,12184124102,4
0,2025-10-30 06:25:55.655679,12184124102,3
solo,2025-10-30 06:25:55.657825,0,0
OPEN,2025-10-30 06:26:15.658357,0,0
0,2025-10-30 06:28:18.574868,12184135157,4
0,2025-10-30 06:28:19.943368,12184135157,3
solo,2025-10-30 06:28:19.945518,0,0
OPEN,2025-10-30 06:28:39.946079,0,0
0,2025-10-30 06:29:07.104062,12186117109,4
0,2025-10-30 06:29:07.897606,12186117109,3
