Mode,Start_Time,Animal,Unit
0,2026-03-24 00:13:51.589461,121848676,3
0,2026-03-24 00:13:54.216616,121848676,4
solo,2026-03-24 00:13:54.218820,0,0
OPEN,2026-03-24 00:14:14.219973,0,0
0,2026-03-24 00:32:12.494693,121848676,4
0,2026-03-24 00:32:15.463938,121848676,3
solo,2026-03-24 00:32:15.465542,0,0
OPEN,2026-03-24 00:32:35.466693,0,0
0,2026-03-24 00:36:03.868645,12184180174,4
0,2026-03-24 00:36:05.639163,12184180174,3
solo,2026-03-24 00:36:05.641383,0,0
OPEN,2026-03-24 00:36:25.642027,0,0
0,2026-03-24 00:38:40.861625,12184180174,3
0,2026-03-24 00:38:43.561652,12184180174,4
solo,2026-03-24 00:38:43.563463,0,0
OPEN,2026-03-24 00:39:03.564089,0,0
0,2026-03-24 00:40:23.225476,12184180174,4
0,2026-03-24 00:40:24.994231,12184180174,3
solo,2026-03-24 00:40:24.996293,0,0
OPEN,2026-03-24 00:40:44.996811,0,0
0,2026-03-24 00:41:00.560776,121848676,3
0,2026-03-24 00:41:04.024660,121848676,4
solo,2026-03-24 00:41:04.026611,0,0
OPEN,2026-03-24 00:41:24.027189,0,0
0,2026-03-24 00:45:25.262962,121848676,3
0,2026-03-24 00:45:28.460442,121848676,4
solo,2026-03-24 00:45:28.462291,0,0
OPEN,2026-03-24 00:45:48.463464,0,0
0,2026-03-24 00:49:37.150993,12184180174,3
0,2026-03-24 00:49:39.732694,12184180174,4
solo,2026-03-24 00:49:39.734506,0,0
OPEN,2026-03-24 00:49:59.735177,0,0
0,2026-03-24 00:50:53.035993,12184180174,4
0,2026-03-24 00:50:53.981356,12184180174,3
solo,2026-03-24 00:50:53.983522,0,0
OPEN,2026-03-24 00:51:13.984167,0,0
0,2026-03-24 00:54:14.339895,12184180174,3
0,2026-03-24 00:54:15.193093,12184180174,4
solo,2026-03-24 00:54:15.195416,0,0
OPEN,2026-03-24 00:54:35.196465,0,0
0,2026-03-24 00:57:28.952285,12184180174,4
0,2026-03-24 00:57:41.552601,12184180174,3
solo,2026-03-24 00:57:41.554363,0,0
OPEN,2026-03-24 00:58:01.554968,0,0
0,2026-03-24 00:59:47.631706,12184180174,3
0,2026-03-24 00:59:50.025381,12184180174,4
solo,2026-03-24 00:59:50.027395,0,0
OPEN,2026-03-24 01:00:10.028358,0,0
0,2026-03-24 01:00:16.249248,12184180174,4
0,2026-03-24 01:00:20.157121,12184180174,3
solo,2026-03-24 01:00:20.159102,0,0
OPEN,2026-03-24 01:00:40.160217,0,0
0,2026-03-24 01:01:02.676661,12184180174,3
0,2026-03-24 01:01:07.734311,12184180174,4
solo,2026-03-24 01:01:07.735900,0,0
OPEN,2026-03-24 01:01:27.736841,0,0
0,2026-03-24 01:04:07.907785,12184180174,4
0,2026-03-24 01:04:09.688811,12184180174,3
solo,2026-03-24 01:04:09.691154,0,0
OPEN,2026-03-24 01:04:29.691669,0,0
0,2026-03-24 01:07:32.707464,12184180174,3
0,2026-03-24 01:07:33.848803,12184180174,4
solo,2026-03-24 01:07:33.850631,0,0
OPEN,2026-03-24 01:07:53.851263,0,0
0,2026-03-24 01:07:59.235314,12184180174,4
0,2026-03-24 01:08:00.971899,12184180174,3
solo,2026-03-24 01:08:00.974045,0,0
OPEN,2026-03-24 01:08:20.975126,0,0
0,2026-03-24 01:12:23.988296,12184180174,3
0,2026-03-24 01:12:25.160658,12184180174,4
solo,2026-03-24 01:12:25.162499,0,0
OPEN,2026-03-24 01:12:45.163574,0,0
0,2026-03-24 01:14:42.026281,12184180174,4
0,2026-03-24 01:14:43.357264,12184180174,3
solo,2026-03-24 01:14:43.359068,0,0
OPEN,2026-03-24 01:15:03.360286,0,0
0,2026-03-24 01:20:47.640769,12184180174,3
0,2026-03-24 01:20:48.864745,12184180174,4
OPEN,2026-03-24 01:21:08.865414,0,0
0,2026-03-24 01:33:23.492469,12184180174,4
1,2026-03-24 01:33:25.353570,12184180174,4
0,2026-03-24 01:33:39.517065,12184180174,3
solo,2026-03-24 01:33:40.585659,0,0
OPEN,2026-03-24 01:34:00.586803,0,0
0,2026-03-24 01:36:01.658622,12184180174,3
1,2026-03-24 01:36:03.978390,12184180174,3
2,2026-03-24 01:36:05.415960,12184180174,3
0,2026-03-24 01:36:12.173729,12184180174,4
solo,2026-03-24 01:36:12.175331,0,0
OPEN,2026-03-24 01:36:32.176291,0,0
0,2026-03-24 01:36:45.686875,12184180174,3
OPEN,2026-03-24 01:37:14.725764,0,0
0,2026-03-24 01:39:46.776592,12184180174,3
0,2026-03-24 01:39:48.575932,12184180174,4
solo,2026-03-24 01:39:48.577547,0,0
OPEN,2026-03-24 01:40:08.578684,0,0
0,2026-03-24 01:55:20.725558,12185194217,4
0,2026-03-24 01:55:26.775446,12185194217,3
solo,2026-03-24 01:55:26.777273,0,0
OPEN,2026-03-24 01:55:46.778445,0,0
0,2026-03-24 02:00:05.494385,12185194217,3
0,2026-03-24 02:00:10.486813,12185194217,4
solo,2026-03-24 02:00:10.488599,0,0
OPEN,2026-03-24 02:00:30.489808,0,0
0,2026-03-24 02:00:37.889239,12185194217,4
0,2026-03-24 02:00:40.830414,12185194217,3
solo,2026-03-24 02:00:40.832157,0,0
OPEN,2026-03-24 02:01:00.833330,0,0
0,2026-03-24 02:01:04.993100,12185194217,3
0,2026-03-24 02:01:07.680705,12185194217,4
solo,2026-03-24 02:01:07.682735,0,0
OPEN,2026-03-24 02:01:27.683345,0,0
0,2026-03-24 02:01:35.389741,12184180174,4
0,2026-03-24 02:01:37.555846,12184180174,3
solo,2026-03-24 02:01:37.558070,0,0
OPEN,2026-03-24 02:01:57.559237,0,0
0,2026-03-24 02:05:31.070466,12184133159,4
0,2026-03-24 02:05:33.482705,12184133159,3
solo,2026-03-24 02:05:33.484284,0,0
OPEN,2026-03-24 02:05:53.485207,0,0
0,2026-03-24 02:05:54.410217,12184180174,3
0,2026-03-24 02:05:57.096761,12184180174,4
