Mode,Start_Time,Animal,Unit
0,2025-12-21 00:00:04.469347,12183119106,3
1,2025-12-21 00:00:05.647305,12183119106,3
0,2025-12-21 00:00:11.724191,12183119106,4
solo,2025-12-21 00:00:11.725718,0,0
OPEN,2025-12-21 00:00:31.726283,0,0
0,2025-12-21 00:01:30.270496,12186161185,3
0,2025-12-21 00:01:32.669213,12186161185,4
solo,2025-12-21 00:01:32.671523,0,0
OPEN,2025-12-21 00:01:52.672599,0,0
0,2025-12-21 00:02:02.552320,12186161185,4
0,2025-12-21 00:02:05.342607,12186161185,3
solo,2025-12-21 00:02:05.344977,0,0
OPEN,2025-12-21 00:02:25.346017,0,0
0,2025-12-21 00:02:30.854405,12183119106,4
0,2025-12-21 00:02:36.834141,12183119106,3
solo,2025-12-21 00:02:36.835739,0,0
OPEN,2025-12-21 00:02:56.836259,0,0
0,2025-12-21 00:03:12.481564,12183119106,3
0,2025-12-21 00:03:16.648780,12183119106,4
solo,2025-12-21 00:03:16.650781,0,0
OPEN,2025-12-21 00:03:36.651420,0,0
0,2025-12-21 00:04:43.541220,12184199,4
0,2025-12-21 00:04:45.012145,12184199,3
solo,2025-12-21 00:04:45.013740,0,0
OPEN,2025-12-21 00:05:05.014799,0,0
0,2025-12-21 00:06:23.799696,12184170176,4
0,2025-12-21 00:06:25.892898,12184170176,3
solo,2025-12-21 00:06:25.895290,0,0
OPEN,2025-12-21 00:06:45.895924,0,0
0,2025-12-21 00:07:21.334582,12184199,3
0,2025-12-21 00:07:25.387565,12184199,4
solo,2025-12-21 00:07:25.389789,0,0
OPEN,2025-12-21 00:07:45.390881,0,0
0,2025-12-21 00:08:05.526613,12184199,4
0,2025-12-21 00:08:09.376204,12184199,3
solo,2025-12-21 00:08:09.377834,0,0
OPEN,2025-12-21 00:08:29.378846,0,0
0,2025-12-21 00:08:41.157596,12183119106,4
0,2025-12-21 00:08:42.309232,12183119106,3
solo,2025-12-21 00:08:42.311660,0,0
OPEN,2025-12-21 00:09:02.312197,0,0
0,2025-12-21 00:09:30.003539,12184170176,3
0,2025-12-21 00:09:35.092153,12184170176,4
solo,2025-12-21 00:09:35.093706,0,0
OPEN,2025-12-21 00:09:55.094436,0,0
0,2025-12-21 00:09:57.643557,12184199,4
OPEN,2025-12-21 00:10:17.643941,0,0
0,2025-12-21 00:10:45.565611,12184170176,4
0,2025-12-21 00:10:51.133860,12184170176,3
solo,2025-12-21 00:10:51.135865,0,0
OPEN,2025-12-21 00:11:21.136875,0,0
0,2025-12-21 00:11:25.328501,12184170176,3
0,2025-12-21 00:11:27.939292,12184170176,4
solo,2025-12-21 00:11:27.940814,0,0
OPEN,2025-12-21 00:11:47.941431,0,0
0,2025-12-21 00:12:48.793275,12184260,4
0,2025-12-21 00:12:50.270989,12184260,3
solo,2025-12-21 00:12:50.273450,0,0
OPEN,2025-12-21 00:13:10.274228,0,0
0,2025-12-21 00:13:19.498315,12183119106,3
0,2025-12-21 00:13:20.818924,12183119106,4
solo,2025-12-21 00:13:20.820833,0,0
OPEN,2025-12-21 00:13:40.821620,0,0
0,2025-12-21 00:14:31.716190,12186161185,4
0,2025-12-21 00:14:32.839982,12186161185,3
solo,2025-12-21 00:14:32.841619,0,0
OPEN,2025-12-21 00:14:52.842664,0,0
0,2025-12-21 00:15:14.924724,12186161185,3
0,2025-12-21 00:15:15.837524,12186161185,4
solo,2025-12-21 00:15:15.839423,0,0
OPEN,2025-12-21 00:15:35.840066,0,0
0,2025-12-21 00:17:57.155546,12184260,3
0,2025-12-21 00:18:01.195012,12184260,4
solo,2025-12-21 00:18:01.197034,0,0
OPEN,2025-12-21 00:18:21.197647,0,0
0,2025-12-21 00:18:31.931692,12186161185,4
OPEN,2025-12-21 00:18:51.932108,0,0
0,2025-12-21 00:20:35.085961,12184170176,4
0,2025-12-21 00:20:36.748850,12184170176,3
solo,2025-12-21 00:20:36.750678,0,0
OPEN,2025-12-21 00:21:06.751667,0,0
0,2025-12-21 00:21:19.749465,12186161185,3
0,2025-12-21 00:21:21.529164,12186161185,4
solo,2025-12-21 00:21:21.530949,0,0
OPEN,2025-12-21 00:21:41.532054,0,0
0,2025-12-21 00:24:42.073956,12184170176,3
0,2025-12-21 00:24:51.298281,12184170176,4
solo,2025-12-21 00:24:51.300422,0,0
OPEN,2025-12-21 00:25:11.301028,0,0
0,2025-12-21 00:25:26.686113,12186161185,4
1,2025-12-21 00:25:27.641863,12183119106,4
followerB,2025-12-21 00:25:27.643440,0,0
sequence,2025-12-21 00:25:27.948011,0,0
0,2025-12-21 00:25:28.222003,12186161185,3
OPEN,2025-12-21 00:25:48.381095,0,0
0,2025-12-21 00:27:42.497120,12183119106,3
0,2025-12-21 00:27:44.656267,12183119106,4
solo,2025-12-21 00:27:44.657851,0,0
OPEN,2025-12-21 00:28:04.658522,0,0
0,2025-12-21 00:31:02.147016,12186161185,4
0,2025-12-21 00:31:03.260022,12186161185,3
solo,2025-12-21 00:31:03.262253,0,0
OPEN,2025-12-21 00:31:23.292593,0,0
0,2025-12-21 00:31:49.040334,12184170176,4
0,2025-12-21 00:31:51.315864,12186161185,3
start Lindzey,2025-12-21 00:31:51.317850,0,0
1,2025-12-21 00:31:54.598155,12184170176,3
End Lindzey,2025-12-21 00:32:04.599869,0,0
OPEN,2025-12-21 00:32:14.600193,0,0
0,2025-12-21 00:32:34.245190,12184260,4
0,2025-12-21 00:32:35.804344,12184260,3
solo,2025-12-21 00:32:35.806457,0,0
OPEN,2025-12-21 00:32:55.807369,0,0
0,2025-12-21 00:33:02.689509,12184170176,3
0,2025-12-21 00:33:06.702405,12184170176,4
solo,2025-12-21 00:33:06.703984,0,0
OPEN,2025-12-21 00:33:26.704619,0,0
0,2025-12-21 00:33:27.898383,12184170176,4
0,2025-12-21 00:33:30.875999,12184170176,3
solo,2025-12-21 00:33:30.877766,0,0
OPEN,2025-12-21 00:33:50.878319,0,0
0,2025-12-21 00:40:52.159054,12184260,3
0,2025-12-21 00:40:54.428422,12184260,4
solo,2025-12-21 00:40:54.430563,0,0
OPEN,2025-12-21 00:41:14.431407,0,0
0,2025-12-21 00:43:42.376497,12184170176,3
0,2025-12-21 00:43:44.154790,12184170176,4
solo,2025-12-21 00:43:44.156543,0,0
OPEN,2025-12-21 00:44:04.157225,0,0
0,2025-12-21 00:44:21.421649,12186161185,4
0,2025-12-21 00:44:22.781269,12186161185,3
solo,2025-12-21 00:44:22.783734,0,0
OPEN,2025-12-21 00:44:42.784348,0,0
0,2025-12-21 00:47:34.676699,12184170176,4
0,2025-12-21 00:47:38.425519,12184170176,3
solo,2025-12-21 00:47:38.427168,0,0
OPEN,2025-12-21 00:47:58.427865,0,0
0,2025-12-21 00:50:36.390110,12184170176,3
0,2025-12-21 00:50:39.191475,12184170176,4
solo,2025-12-21 00:50:39.193143,0,0
1,2025-12-21 00:50:42.689200,12186161185,3
1,2025-12-21 00:50:44.974954,12186161185,4
2,2025-12-21 00:50:45.595327,12186161185,4
OPEN,2025-12-21 00:51:05.597406,0,0
0,2025-12-21 00:52:20.335955,12184170176,4
0,2025-12-21 00:52:31.533707,12184170176,3
solo,2025-12-21 00:52:31.535762,0,0
OPEN,2025-12-21 00:53:01.536537,0,0
0,2025-12-21 00:53:05.241159,12184170176,4
OPEN,2025-12-21 00:53:25.241599,0,0
0,2025-12-21 01:15:24.872463,12184260,4
0,2025-12-21 01:15:26.612514,12184260,3
solo,2025-12-21 01:15:26.614812,0,0
OPEN,2025-12-21 01:15:46.615397,0,0
0,2025-12-21 01:20:16.887410,12184260,4
OPEN,2025-12-21 01:20:36.887883,0,0
0,2025-12-21 01:33:32.013784,12184260,4
0,2025-12-21 01:33:37.618251,12184260,3
solo,2025-12-21 01:33:37.620197,0,0
OPEN,2025-12-21 01:33:57.620803,0,0
0,2025-12-21 01:35:02.494689,12184260,3
0,2025-12-21 01:35:04.533371,12184260,4
solo,2025-12-21 01:35:04.534936,0,0
OPEN,2025-12-21 01:35:24.535555,0,0
0,2025-12-21 01:56:02.846494,12184199,4
0,2025-12-21 01:56:04.673444,12184199,3
solo,2025-12-21 01:56:04.675330,0,0
OPEN,2025-12-21 01:56:24.675982,0,0
0,2025-12-21 01:58:57.536224,12184199,3
0,2025-12-21 01:59:01.075119,12184199,4
solo,2025-12-21 01:59:01.076809,0,0
OPEN,2025-12-21 01:59:21.077756,0,0
0,2025-12-21 02:04:22.467119,12184199,4
0,2025-12-21 02:04:23.630219,12184199,3
solo,2025-12-21 02:04:23.631854,0,0
OPEN,2025-12-21 02:04:43.632418,0,0
0,2025-12-21 02:08:40.308573,12184199,4
OPEN,2025-12-21 02:09:00.309024,0,0
0,2025-12-21 02:24:28.343487,12184199,4
0,2025-12-21 02:24:30.908081,12184199,3
solo,2025-12-21 02:24:30.910598,0,0
OPEN,2025-12-21 02:24:50.911555,0,0
0,2025-12-21 02:34:32.537333,12184199,3
0,2025-12-21 02:34:34.732970,12184199,4
solo,2025-12-21 02:34:34.734536,0,0
OPEN,2025-12-21 02:34:54.735289,0,0
0,2025-12-21 02:36:21.429504,12186161185,4
0,2025-12-21 02:36:24.103664,12186161185,3
solo,2025-12-21 02:36:24.105666,0,0
OPEN,2025-12-21 02:36:44.106718,0,0
0,2025-12-21 02:37:54.765901,12186161185,3
0,2025-12-21 02:37:56.318033,12186161185,4
solo,2025-12-21 02:37:56.319708,0,0
OPEN,2025-12-21 02:38:16.320376,0,0
0,2025-12-21 02:40:31.819365,12184170176,4
0,2025-12-21 02:40:33.495666,12184170176,3
solo,2025-12-21 02:40:33.497915,0,0
OPEN,2025-12-21 02:40:53.498891,0,0
0,2025-12-21 02:42:53.501148,12184170176,3
0,2025-12-21 02:42:54.951367,12184170176,4
solo,2025-12-21 02:42:54.953616,0,0
OPEN,2025-12-21 02:43:14.954530,0,0
0,2025-12-21 02:45:23.262623,12186161185,4
0,2025-12-21 02:45:24.577435,12186161185,3
solo,2025-12-21 02:45:24.579580,0,0
OPEN,2025-12-21 02:45:44.580475,0,0
0,2025-12-21 02:47:04.560102,12186161185,4
OPEN,2025-12-21 02:47:24.560738,0,0
0,2025-12-21 02:48:04.742089,12183119106,4
0,2025-12-21 02:48:07.218278,12183119106,3
solo,2025-12-21 02:48:07.220092,0,0
OPEN,2025-12-21 02:48:27.221203,0,0
0,2025-12-21 02:48:56.337193,12186161185,4
0,2025-12-21 02:49:06.997817,12183119106,3
start Lindzey,2025-12-21 02:49:06.999473,0,0
1,2025-12-21 02:49:08.968531,12183119106,4
End Lindzey,2025-12-21 02:49:18.971249,0,0
OPEN,2025-12-21 02:49:28.971570,0,0
0,2025-12-21 02:57:21.874785,12186161185,4
0,2025-12-21 02:57:23.448114,12186161185,3
solo,2025-12-21 02:57:23.449763,0,0
OPEN,2025-12-21 02:57:43.450711,0,0
0,2025-12-21 02:58:04.896783,12183119106,4
0,2025-12-21 02:58:06.182467,12183119106,3
solo,2025-12-21 02:58:06.184424,0,0
OPEN,2025-12-21 02:58:26.185337,0,0
0,2025-12-21 03:00:33.776683,12183119106,3
0,2025-12-21 03:00:35.404709,12183119106,4
solo,2025-12-21 03:00:35.407001,0,0
OPEN,2025-12-21 03:00:55.407631,0,0
0,2025-12-21 03:02:42.410655,12183119106,4
0,2025-12-21 03:02:45.083771,12183119106,3
solo,2025-12-21 03:02:45.085812,0,0
OPEN,2025-12-21 03:03:05.086439,0,0
0,2025-12-21 03:05:03.949349,12183119106,3
0,2025-12-21 03:05:05.267448,12183119106,4
solo,2025-12-21 03:05:05.269535,0,0
OPEN,2025-12-21 03:05:25.270586,0,0
0,2025-12-21 03:06:23.639795,12186161185,3
OPEN,2025-12-21 03:06:43.640882,0,0
0,2025-12-21 03:06:56.722458,12184260,4
0,2025-12-21 03:06:58.279884,12184260,3
solo,2025-12-21 03:06:58.281762,0,0
OPEN,2025-12-21 03:07:18.282664,0,0
0,2025-12-21 03:07:54.533728,12184170176,4
0,2025-12-21 03:07:56.015986,12184170176,3
solo,2025-12-21 03:07:56.017812,0,0
OPEN,2025-12-21 03:08:16.020499,0,0
0,2025-12-21 03:09:19.959343,12183119106,4
OPEN,2025-12-21 03:09:39.959604,0,0
0,2025-12-21 03:10:50.412345,12184260,3
OPEN,2025-12-21 03:11:10.412889,0,0
0,2025-12-21 03:11:12.228660,12183119106,4
OPEN,2025-12-21 03:11:32.229089,0,0
0,2025-12-21 03:12:49.500351,12184170176,3
0,2025-12-21 03:12:51.542410,12184170176,4
solo,2025-12-21 03:12:51.544261,0,0
OPEN,2025-12-21 03:13:11.544834,0,0
0,2025-12-21 03:13:56.002934,12186161185,4
OPEN,2025-12-21 03:14:16.003605,0,0
0,2025-12-21 03:14:28.900919,12186161185,4
OPEN,2025-12-21 03:14:48.903014,0,0
0,2025-12-21 03:18:03.124059,12183119106,4
0,2025-12-21 03:18:04.358105,12183119106,3
solo,2025-12-21 03:18:04.359923,0,0
OPEN,2025-12-21 03:18:24.360490,0,0
0,2025-12-21 03:19:42.668465,12183119106,3
0,2025-12-21 03:19:44.336304,12183119106,4
solo,2025-12-21 03:19:44.338407,0,0
OPEN,2025-12-21 03:20:04.339498,0,0
0,2025-12-21 03:20:43.785866,12186161185,4
OPEN,2025-12-21 03:21:03.786530,0,0
0,2025-12-21 03:21:05.917812,12183119106,4
OPEN,2025-12-21 03:21:25.918200,0,0
0,2025-12-21 03:22:17.152447,12186161185,3
0,2025-12-21 03:22:18.410276,12186161185,4
solo,2025-12-21 03:22:18.411833,0,0
OPEN,2025-12-21 03:22:38.412442,0,0
0,2025-12-21 03:23:34.060812,12184170176,4
0,2025-12-21 03:23:35.698576,12184170176,3
solo,2025-12-21 03:23:35.701027,0,0
OPEN,2025-12-21 03:23:55.701868,0,0
0,2025-12-21 03:25:44.795481,12183119106,3
0,2025-12-21 03:25:46.438805,12183119106,4
solo,2025-12-21 03:25:46.440696,0,0
OPEN,2025-12-21 03:26:06.441292,0,0
0,2025-12-21 03:30:40.342195,12186161185,4
0,2025-12-21 03:30:41.630353,12186161185,3
solo,2025-12-21 03:30:41.632507,0,0
1,2025-12-21 03:30:48.338330,12184170176,3
1,2025-12-21 03:30:51.813535,12184170176,4
OPEN,2025-12-21 03:31:11.815475,0,0
0,2025-12-21 03:40:50.693931,12186161185,3
0,2025-12-21 03:40:52.953948,12186161185,4
solo,2025-12-21 03:40:52.955981,0,0
OPEN,2025-12-21 03:41:12.956628,0,0
0,2025-12-21 03:43:19.577377,12183119106,4
0,2025-12-21 03:43:20.942857,12183119106,3
solo,2025-12-21 03:43:20.944624,0,0
