Mode,Start_Time,Animal,Weight,Unit,Pellets
0,2025-11-29 23:59:17.685173,12183203214,23.16,1,0
0,2025-11-30 00:12:36.193883,12183203214,22.42,1,1
0,2025-11-30 00:12:44.096648,12183203214,23.08,1,1
0,2025-11-30 00:15:23.458240,12185143148,22.51,1,1
0,2025-11-30 00:15:28.364227,12185143148,23.11,1,1
0,2025-11-30 00:15:37.946715,12185143148,23.35,1,2
0,2025-11-30 00:15:52.921504,12185143148,23.18,1,1
0,2025-11-30 00:16:02.192949,12185143148,23.21,1,0
0,2025-11-30 00:16:27.872650,12183203214,22.53,1,1
0,2025-11-30 00:16:34.668890,12183203214,22.96,1,1
0,2025-11-30 00:16:44.016516,12183203214,22.89,1,1
0,2025-11-30 00:16:54.284271,12183203214,22.6,1,1
0,2025-11-30 00:17:10.555167,12183203214,22.94,1,1
0,2025-11-30 00:17:18.662888,12183203214,21.6,1,1
0,2025-11-30 00:17:26.522924,12183203214,23.09,1,0
0,2025-11-30 00:26:44.346951,12185143148,23.4,1,1
0,2025-11-30 00:26:49.200768,12185143148,23.8,1,1
0,2025-11-30 00:26:54.939625,12185143148,23.28,1,1
0,2025-11-30 00:27:01.939659,12185143148,23.09,1,0
0,2025-11-30 00:28:06.946958,12185232243,21.43,1,5
0,2025-11-30 00:28:39.075601,12185232243,23.25,1,0
0,2025-11-30 00:28:40.097828,12185232243,23.27,1,0
0,2025-11-30 00:28:41.115465,12185232243,23.27,1,3
0,2025-11-30 00:29:08.880968,12185232243,23.26,1,0
0,2025-11-30 00:29:10.182039,12185232243,23.27,1,0
0,2025-11-30 00:39:23.265330,12185143148,23.23,1,12
0,2025-11-30 00:42:26.618872,121846591,21.22,1,2
0,2025-11-30 00:43:13.489636,121846591,21.28,1,0
0,2025-11-30 00:43:45.571460,121846591,19.56,1,1
0,2025-11-30 00:43:51.444927,121846591,20.97,1,1
0,2025-11-30 00:43:58.133599,121846591,20.95,1,1
0,2025-11-30 00:44:04.467461,121846591,21.43,1,1
0,2025-11-30 00:44:15.387480,121846591,21.36,1,1
0,2025-11-30 00:44:22.735399,121846591,21.34,1,1
0,2025-11-30 00:45:22.594715,121846591,20.75,1,1
0,2025-11-30 00:45:28.267147,121846591,21.21,1,2
0,2025-11-30 00:45:47.387151,121846591,21.07,1,1
0,2025-11-30 00:45:55.646071,121846591,21.29,1,1
0,2025-11-30 00:46:03.280323,121846591,21.58,1,1
0,2025-11-30 00:46:10.364546,121846591,21.43,1,0
0,2025-11-30 00:47:11.530570,121846591,21.28,1,1
0,2025-11-30 00:47:18.282598,121846591,21.16,1,1
0,2025-11-30 00:47:26.134512,121846591,21.3,1,1
0,2025-11-30 00:47:48.151366,121846591,21.52,1,1
0,2025-11-30 00:47:56.628889,121846591,21.04,1,2
0,2025-11-30 00:48:14.349908,121846591,20.84,1,0
0,2025-11-30 00:48:43.866402,121846591,18.19,1,0
0,2025-11-30 00:50:34.928614,121846591,21.51,1,0
0,2025-11-30 00:50:36.975838,121846591,21.25,1,1
0,2025-11-30 00:51:21.045581,121846591,21.17,1,0
0,2025-11-30 00:51:33.830112,121846591,21.13,1,0
0,2025-11-30 00:52:28.779081,121846591,21.31,1,0
0,2025-11-30 00:59:39.648320,12185143148,23.34,1,1
0,2025-11-30 00:59:46.962533,12185143148,23.27,1,0
0,2025-11-30 01:00:06.336525,12183203214,22.33,1,3
0,2025-11-30 01:04:40.069726,121846591,20.91,1,1
0,2025-11-30 01:04:47.122347,121846591,21.43,1,0
0,2025-11-30 01:08:47.710187,121846591,21.16,1,0
0,2025-11-30 01:13:41.685582,121846591,21.44,1,0
0,2025-11-30 01:14:19.176584,121846591,22.44,1,0
0,2025-11-30 01:16:35.748803,121846591,20.95,1,0
0,2025-11-30 01:19:33.334155,121846591,21.51,1,1
0,2025-11-30 01:19:41.631056,121846591,20.92,1,0
0,2025-11-30 01:24:16.528431,121846591,21.15,1,0
0,2025-11-30 01:24:25.765057,121846591,21.12,1,0
0,2025-11-30 01:24:56.885084,121846591,20.91,1,0
0,2025-11-30 01:27:42.725701,12185143148,23.73,1,1
0,2025-11-30 01:28:21.488554,121846591,21.04,1,0
0,2025-11-30 01:28:32.210853,121846591,22.5,1,0
0,2025-11-30 01:29:00.976129,12185143148,23.76,1,0
0,2025-11-30 01:33:38.623329,12185143148,23.52,1,0
0,2025-11-30 01:35:25.691568,121846591,21.07,1,0
0,2025-11-30 01:36:07.800395,12185143148,22.96,1,0
0,2025-11-30 01:36:15.920321,12185143148,23.61,1,0
0,2025-11-30 01:36:33.940339,121846591,21.03,1,0
0,2025-11-30 01:40:49.894135,12185143148,23.27,1,1
0,2025-11-30 01:43:09.501554,121846591,20.59,1,0
0,2025-11-30 01:51:22.059653,121846591,21.09,1,0
0,2025-11-30 02:01:09.803384,121846591,21.03,1,0
0,2025-11-30 02:02:19.419007,121846591,20.99,1,0
0,2025-11-30 02:03:02.753423,121846591,21.08,1,0
0,2025-11-30 02:04:50.457095,121846591,21.68,1,1
0,2025-11-30 02:06:16.121483,12185143148,23.41,1,0
0,2025-11-30 02:07:46.356879,12185143148,23.11,1,0
0,2025-11-30 02:09:28.346436,12185143148,23.24,1,0
0,2025-11-30 02:09:33.787855,12185143148,23.45,1,0
0,2025-11-30 02:23:14.556981,121846591,20.64,1,0
0,2025-11-30 02:29:58.542146,12183221192,22.68,1,0
0,2025-11-30 02:29:59.717643,12183221192,22.48,1,0
0,2025-11-30 02:30:05.921820,12183221192,23.34,1,0
0,2025-11-30 02:31:43.287269,12183221192,23.06,1,0
0,2025-11-30 02:32:36.830559,12183221192,22.95,1,0
0,2025-11-30 02:33:00.478602,121846591,20.73,1,0
0,2025-11-30 02:34:07.213248,121846591,20.63,1,0
0,2025-11-30 02:35:23.681293,12185232243,23.16,1,0
0,2025-11-30 02:36:09.832239,12183221192,22.72,1,0
0,2025-11-30 02:41:34.723072,12185232243,21.55,1,0
0,2025-11-30 02:41:36.714759,12185131152,21.35,1,0
0,2025-11-30 02:41:37.204730,12185232243,22.09,1,1
0,2025-11-30 02:42:28.475637,12183221192,22.95,1,0
0,2025-11-30 02:43:38.193387,12185232243,21.01,1,3
0,2025-11-30 02:43:49.621922,12185232243,22.65,1,0
0,2025-11-30 02:43:50.862496,12185131152,18.48,1,0
0,2025-11-30 02:43:51.613714,12185232243,20.5,1,0
0,2025-11-30 02:43:52.920520,12185131152,23.03,1,0
0,2025-11-29 18:36:06.753351,12185232243,22.4,2,0
0,2025-11-30 02:45:40.267495,12185232243,22.59,2,3
