Mode,Start_Time,Animal,Unit
0,2026-02-16 00:27:46.536326,121842212,4
0,2026-02-16 00:27:49.001624,121842212,3
solo,2026-02-16 00:27:49.003823,0,0
OPEN,2026-02-16 00:28:09.004418,0,0
0,2026-02-16 00:34:48.953898,121842212,3
0,2026-02-16 00:34:54.816280,121842212,4
solo,2026-02-16 00:34:54.818456,0,0
OPEN,2026-02-16 00:35:14.819448,0,0
0,2026-02-16 01:47:55.057047,121868864,4
0,2026-02-16 01:48:07.179578,121868864,3
solo,2026-02-16 01:48:07.181183,0,0
OPEN,2026-02-16 01:48:27.181967,0,0
0,2026-02-16 01:48:55.063051,121868864,3
0,2026-02-16 01:49:08.725208,121868864,4
solo,2026-02-16 01:49:08.727311,0,0
OPEN,2026-02-16 01:49:28.727993,0,0
0,2026-02-16 01:52:04.834292,121868864,4
0,2026-02-16 01:52:06.256539,121868864,3
solo,2026-02-16 01:52:06.258737,0,0
OPEN,2026-02-16 01:52:26.259837,0,0
0,2026-02-16 01:58:26.476525,121868864,3
0,2026-02-16 01:58:39.511962,121868864,4
solo,2026-02-16 01:58:39.513790,0,0
OPEN,2026-02-16 01:58:59.514873,0,0
0,2026-02-16 02:03:27.220008,121868864,4
0,2026-02-16 02:03:41.675108,121868864,3
OPEN,2026-02-16 02:04:01.675927,0,0
0,2026-02-16 02:08:27.137189,121868864,3
1,2026-02-16 02:08:32.790518,121868864,3
0,2026-02-16 02:08:37.844629,121868864,4
solo,2026-02-16 02:08:39.240620,0,0
OPEN,2026-02-16 02:08:59.241257,0,0
0,2026-02-16 02:12:43.854801,121868864,4
0,2026-02-16 02:12:45.238425,121868864,3
solo,2026-02-16 02:12:45.241038,0,0
OPEN,2026-02-16 02:13:05.242092,0,0
0,2026-02-16 02:16:17.503642,121835839,4
0,2026-02-16 02:16:30.874578,121835839,3
OPEN,2026-02-16 02:16:50.876494,0,0
0,2026-02-16 02:18:13.307634,121868864,3
0,2026-02-16 02:18:15.442014,121868864,4
solo,2026-02-16 02:18:15.640682,0,0
OPEN,2026-02-16 02:18:35.641811,0,0
0,2026-02-16 02:19:21.544981,121835839,3
0,2026-02-16 02:19:31.652032,121835839,4
OPEN,2026-02-16 02:19:51.652529,0,0
0,2026-02-16 02:23:06.212430,12183128157,4
0,2026-02-16 02:23:09.400068,12183128157,3
solo,2026-02-16 02:23:10.238085,0,0
OPEN,2026-02-16 02:23:30.239244,0,0
0,2026-02-16 02:27:25.777110,12183128157,3
0,2026-02-16 02:27:30.736388,12183128157,4
solo,2026-02-16 02:27:30.738092,0,0
OPEN,2026-02-16 02:27:50.739058,0,0
0,2026-02-16 02:35:42.569794,121835839,4
0,2026-02-16 02:35:44.934837,121835839,3
solo,2026-02-16 02:35:45.167843,0,0
