Mode,Start_Time,Animal,Weight,Unit,Pellets
6,2025-12-14 22:30:52.183184,12185143148,25.84,2,1
6,2025-12-15 01:32:26.165108,12185232243,24.2,2,1
6,2025-12-15 01:32:33.719677,12185232243,25.12,2,1
6,2025-12-15 01:32:48.834858,12185232243,25.04,2,2
6,2025-12-15 01:33:07.345560,12185232243,25.24,2,2
6,2025-12-15 01:33:31.046229,12185232243,25.34,2,1
6,2025-12-15 01:33:43.263390,12185232243,25.2,2,0
6,2025-12-15 01:33:45.055496,12185232243,25.2,2,1
6,2025-12-15 01:35:47.970813,12183221192,25.77,2,0
6,2025-12-15 01:35:53.493879,12183221192,25.47,2,1
6,2025-12-15 01:36:17.843772,12183203214,25.83,2,1
6,2025-12-15 01:36:20.768375,12183203214,26.12,2,1
6,2025-12-15 01:36:27.498521,12183203214,26.3,2,1
6,2025-12-14 21:48:47.343001,12183203214,26.61,1,1
6,2025-12-15 01:37:37.804837,12183221192,25.85,1,0
6,2025-12-15 01:37:44.769111,12183221192,25.77,1,0
6,2025-12-15 01:47:47.417521,12183221192,26.27,1,1
6,2025-12-15 01:47:56.008208,12183221192,26.11,1,1
6,2025-12-15 01:48:06.577666,12183221192,26.48,1,1
6,2025-12-15 01:48:16.710926,12183221192,26.29,1,1
6,2025-12-15 01:48:25.090446,12183221192,26.26,1,0
6,2025-12-15 01:48:27.365977,12183221192,26.2,1,0
6,2025-12-15 01:48:36.811225,12185143148,25.65,1,1
6,2025-12-15 01:48:43.851167,12185143148,25.59,1,1
6,2025-12-15 01:48:59.301118,12185143148,25.57,1,1
6,2025-12-15 01:49:10.147802,12185143148,25.84,1,1
6,2025-12-15 01:49:20.880987,12185143148,25.69,1,1
6,2025-12-15 01:49:31.574855,12185143148,25.64,1,1
6,2025-12-15 01:49:41.757591,12185143148,25.58,1,1
6,2025-12-15 01:49:54.605085,12185143148,25.67,1,1
6,2025-12-15 02:08:36.981831,12183221192,26.78,1,1
6,2025-12-15 02:08:47.492007,12183221192,26.74,1,1
6,2025-12-15 02:08:56.736900,12183221192,26.61,1,1
