Mode,Start_Time,Animal,Unit
0,2025-12-15 00:02:19.907535,12184178168,4
0,2025-12-15 00:02:22.048322,12184178168,3
OPEN,2025-12-15 00:02:42.049102,0,0
0,2025-12-15 00:03:13.973370,12184178168,3
1,2025-12-15 00:03:14.774338,12184255229,3
followerA,2025-12-15 00:03:14.776022,0,0
0,2025-12-15 00:03:15.734806,12184178168,4
sequence,2025-12-15 00:03:16.029653,0,0
1,2025-12-15 00:03:16.286424,12184255229,4
OPEN,2025-12-15 00:03:36.288959,0,0
0,2025-12-15 00:06:41.940223,12184255229,4
0,2025-12-15 00:06:44.851075,12184255229,3
OPEN,2025-12-15 00:07:04.851809,0,0
0,2025-12-15 00:07:20.943105,121858776,4
0,2025-12-15 00:07:22.486479,121858776,3
1,2025-12-15 00:07:29.286853,121858776,3
2,2025-12-15 00:07:29.953124,12184255229,3
1,2025-12-15 00:07:31.108460,121858776,4
sequence,2025-12-15 00:07:31.520135,0,0
2,2025-12-15 00:07:31.845113,12184255229,4
OPEN,2025-12-15 00:07:51.847711,0,0
0,2025-12-15 00:17:25.442854,121858776,4
0,2025-12-15 00:17:27.215286,121858776,3
OPEN,2025-12-15 00:17:47.216099,0,0
0,2025-12-15 00:29:11.735349,121858776,3
0,2025-12-15 00:29:13.562188,121858776,4
solo,2025-12-15 00:29:13.849704,0,0
OPEN,2025-12-15 00:29:33.850618,0,0
0,2025-12-15 00:32:19.494190,12184178168,4
0,2025-12-15 00:32:21.797167,12184178168,3
solo,2025-12-15 00:32:21.799590,0,0
OPEN,2025-12-15 00:32:41.800816,0,0
0,2025-12-15 00:37:56.174752,12184178168,3
0,2025-12-15 00:37:58.053830,12184178168,4
solo,2025-12-15 00:37:58.056232,0,0
OPEN,2025-12-15 00:38:18.056933,0,0
0,2025-12-15 00:39:33.323604,12184178168,4
0,2025-12-15 00:39:37.897834,12184178168,3
1,2025-12-15 00:39:40.999712,12184178168,3
2,2025-12-15 00:39:50.501430,12184178168,3
3,2025-12-15 00:39:53.114233,12184178168,3
1,2025-12-15 00:39:55.697745,12184178168,4
solo,2025-12-15 00:40:04.580485,0,0
OPEN,2025-12-15 00:40:24.581051,0,0
0,2025-12-15 00:59:35.155356,12184178168,4
0,2025-12-15 00:59:41.335230,12184178168,3
1,2025-12-15 00:59:49.970192,12184178168,3
1,2025-12-15 00:59:55.066077,12184178168,4
solo,2025-12-15 00:59:57.667828,0,0
OPEN,2025-12-15 01:00:17.668620,0,0
0,2025-12-15 01:00:36.293985,12184178168,4
0,2025-12-15 01:00:42.479363,12184178168,3
1,2025-12-15 01:00:44.144793,12184178168,3
OPEN,2025-12-15 01:01:04.145542,0,0
0,2025-12-15 01:01:17.950379,12184178168,3
0,2025-12-15 01:01:20.610817,12184178168,4
solo,2025-12-15 01:01:21.542664,0,0
