Mode,Start_Time,Animal,Weight,Unit,Pellets
5,2026-04-07 21:54:27.526542,12184200210,19.81,2,4
5,2026-04-08 02:49:05.155449,12183187166,16.38,2,1
5,2026-04-08 02:49:25.667813,12183187166,18.95,2,0
5,2026-04-08 02:49:46.706494,12183187166,16.78,2,0
5,2026-04-08 03:05:52.580052,12183187166,19.16,2,0
5,2026-04-08 03:06:22.275604,12183187166,19.14,2,0
5,2026-04-08 03:07:30.701005,12183187166,16.11,2,1
5,2026-04-08 03:07:46.087094,12183187166,18.88,2,0
5,2026-04-08 03:08:46.346230,12183187166,16.04,2,1
5,2026-04-08 03:11:56.987570,12183187166,16.4,2,0
5,2026-04-08 03:27:30.794068,12183187166,15.47,2,1
5,2026-04-08 03:27:47.258700,12183187166,18.12,2,1
5,2026-04-08 03:28:02.645550,12183187166,18.67,2,1
5,2026-04-08 03:28:16.171428,12183187166,18.04,2,1
5,2026-04-08 03:28:32.178780,12183187166,16.75,2,1
5,2026-04-08 03:32:01.928982,12186105113,19.19,2,1
5,2026-04-08 03:32:07.514832,12186105113,19.97,2,1
5,2026-04-07 19:48:09.594788,121833261,16.17,1,1
5,2026-04-08 03:32:47.516335,12186105113,20.14,1,2
5,2026-04-08 03:33:21.963334,12183187166,19.03,1,1
5,2026-04-08 03:32:15.616661,12186105113,19.74,2,0
5,2026-04-08 03:36:03.195754,12183187166,17.18,2,0
5,2026-04-08 03:36:19.790855,12183187166,17.88,2,2
5,2026-04-08 03:36:33.968836,12183187166,18.66,2,1
5,2026-04-08 03:33:33.651344,12183187166,17.22,1,0
5,2026-04-08 03:39:03.827927,12184200210,17.63,1,0
5,2026-04-08 03:37:56.264621,12184200210,21.02,2,0
5,2026-04-08 03:48:29.680806,12186105113,18.46,2,1
5,2026-04-08 03:48:33.110117,12186105113,19.78,2,0
5,2026-04-08 03:48:34.514862,12186105113,19.74,2,0
5,2026-04-08 03:48:35.592546,12186105113,19.92,2,1
5,2026-04-08 03:52:03.069020,12183187166,17.86,2,1
5,2026-04-08 03:52:14.111361,12183187166,18.83,2,1
5,2026-04-08 03:52:33.087903,12184200210,19.68,2,3
5,2026-04-08 03:53:17.997081,12183187166,18.07,2,1
5,2026-04-08 03:53:35.507635,12183187166,18.6,2,1
5,2026-04-08 03:53:49.946462,12183187166,18.92,2,0
5,2026-04-08 03:56:56.987500,12186105113,18.73,2,4
5,2026-04-08 03:39:06.668407,12184200210,15.92,1,0
5,2026-04-08 03:58:44.067175,12184200210,21.06,1,4
5,2026-04-08 03:57:47.854379,12184200210,20.57,2,1
5,2026-04-08 04:15:42.615162,12183187166,15.32,2,1
