Mode,Start_Time,Animal,Weight,Unit,Pellets
4,2025-09-19 23:39:49.020772,11111112120,20.51,1,8
4,2025-09-19 23:58:19.578621,1111111170171,20.94,3,0
4,2025-09-20 00:02:15.238649,1102000232,21.2,3,0
4,2025-09-20 00:02:15.445670,11111112223,21.29,3,1
4,2025-09-20 00:02:21.153139,11111112223,21.36,3,1
4,2025-09-20 00:02:25.564943,11111112223,21.3,3,1
4,2025-09-20 00:02:34.976268,11111112223,21.36,3,1
4,2025-09-20 00:02:44.485608,11111112223,20.01,3,0
4,2025-09-20 00:03:20.608355,1111111170171,20.51,3,1
4,2025-09-20 00:03:22.993832,1111111170171,20.66,3,1
4,2025-09-20 00:23:28.158296,11111112223,20.94,3,1
4,2025-09-20 00:23:32.537290,11111112223,21.43,3,1
4,2025-09-20 00:23:37.340915,11111112223,21.4,3,1
4,2025-09-19 18:33:32.730298,1111111120121,19.87,2,6
4,2025-09-20 00:23:45.151268,11111112223,21.46,3,0
4,2025-09-20 00:23:58.012956,11111112120,20.49,2,1
4,2025-09-20 00:24:01.571495,11111112120,20.57,2,0
4,2025-09-20 00:24:00.706240,11111112223,21.45,3,0
4,2025-09-20 00:24:20.415948,1111110189189,20.81,3,1
4,2025-09-20 00:24:22.082763,1111110189189,21.16,3,0
4,2025-09-20 00:24:27.092178,1111110189189,20.92,3,0
4,2025-09-20 00:24:34.477767,1111110189189,20.84,3,0
4,2025-09-20 00:24:52.657922,1111111168169,19.04,3,1
4,2025-09-20 00:25:03.926118,1111111168169,19.79,3,0
4,2025-09-20 00:25:05.771801,1111111168169,19.79,3,0
4,2025-09-20 00:25:07.504,1111111168169,19.9,3,1
4,2025-09-20 00:25:10.305383,1102000232,19.33,3,0
4,2025-09-20 00:00:13.219686,1111111117116,20.02,1,7
4,2025-09-20 00:29:02.128804,1111111117116,24.66,1,2
4,2025-09-20 00:29:12.120807,11111112120,21.13,1,1
4,2025-09-20 00:29:15.122770,11111112120,20.97,1,8
4,2025-09-20 00:30:15.346144,1111111120121,13.92,1,1
4,2025-09-20 00:30:16.784729,1111111120121,18.09,1,0
4,2025-09-20 00:30:24.153324,1111111120121,17.46,1,1
4,2025-09-20 00:30:25.492895,1111111120121,16.86,1,0
4,2025-09-20 00:30:35.628295,1111111120121,19.46,1,1
4,2025-09-20 00:30:37.359886,1111111120121,19.7,1,0
4,2025-09-20 00:30:39.012501,1111111120121,19.79,1,2
4,2025-09-20 00:30:51.640334,1111111120121,19.84,1,1
4,2025-09-20 00:31:02.490125,1111111120121,19.5,1,1
4,2025-09-20 00:25:10.510899,1111111168169,19.8,3,0
4,2025-09-20 00:46:39.097129,1111110189189,20.31,3,1
4,2025-09-20 00:46:41.560220,1111110189189,20.87,3,0
4,2025-09-20 00:46:43.366422,1111110189189,21.01,3,1
4,2025-09-20 00:31:09.448776,1111111120121,19.76,1,0
4,2025-09-20 01:03:13.886999,1111111117116,19.87,1,1
4,2025-09-20 01:03:23.278885,1111111117116,19.72,1,0
4,2025-09-20 01:03:35.579032,1111111117116,19.73,1,0
4,2025-09-20 01:03:37.839703,1111111117116,17.93,1,0
4,2025-09-20 01:03:57.887782,1111111140141,26.64,1,1
4,2025-09-20 01:04:05.096485,1111111117116,20.14,1,1
4,2025-09-20 01:19:36.276682,11111112120,21.12,1,2
4,2025-09-20 01:19:41.224942,11111112120,20.78,1,5
4,2025-09-20 01:23:06.140619,1111111117116,19.99,1,8
4,2025-09-20 01:44:51.209969,11111112120,20.81,1,3
4,2025-09-20 01:45:02.285174,11111112120,21.08,1,7
4,2025-09-20 01:46:09.776018,1111111117116,20.07,1,8
