Mode,Start_Time,Animal,Weight,Unit,Pellets
0,2026-01-31 23:56:34.299716,12183132153,16.78,1,0
0,2026-01-31 23:59:26.601953,12183132153,16.68,2,1
0,2026-02-01 00:01:56.462467,12183132153,16.47,2,1
0,2026-02-01 00:02:08.594006,12183132153,16.52,2,1
0,2026-02-01 00:02:20.122913,12183132153,16.4,2,1
0,2026-02-01 00:02:33.240079,12183132153,16.35,2,1
0,2026-02-01 00:04:00.428660,12183132153,16.43,2,1
0,2026-02-01 00:04:09.836267,12183132153,16.5,2,1
0,2026-02-01 00:04:26.285895,1102000232,16.55,2,0
0,2026-02-01 00:04:26.491816,12183132153,16.59,2,1
0,2026-02-01 00:04:41.046940,12183132153,16.66,2,1
0,2026-02-01 00:01:31.840170,12183132153,16.45,1,0
0,2026-02-01 00:10:36.043328,12185629,16.81,1,0
0,2026-02-01 00:04:57.139102,12183132153,16.75,2,1
0,2026-02-01 00:16:15.815495,12185629,17.5,2,1
0,2026-02-01 00:16:37.917096,12185629,17.33,2,1
0,2026-02-01 00:16:43.145654,12185629,17.42,2,1
0,2026-02-01 00:10:56.459585,12183132153,16.8,1,0
0,2026-02-01 00:18:26.875067,12185629,17.73,1,0
0,2026-02-01 00:17:07.675856,12185629,17.4,2,2
0,2026-02-01 00:19:56.769629,12183100121,15.64,1,0
0,2026-02-01 00:21:21.929644,12183100121,15.37,2,1
0,2026-02-01 00:23:47.685699,12183100121,15.35,2,1
0,2026-02-01 00:24:55.368098,12183100121,15.22,2,1
0,2026-02-01 00:25:50.118513,12183100121,15.44,2,1
0,2026-02-01 00:26:08.582973,12183100121,15.45,2,1
0,2026-02-01 00:27:18.924992,12183132153,16.7,2,1
0,2026-02-01 00:28:22.809840,12185629,21.2,2,1
0,2026-02-01 00:28:42.688411,12185629,17.62,2,1
0,2026-02-01 00:29:34.435038,12185629,17.01,2,1
0,2026-02-01 00:29:57.301032,12185629,17.54,2,3
0,2026-02-01 00:30:23.825562,12185629,17.48,2,0
0,2026-02-01 00:22:53.609438,12183100121,15.34,1,1
0,2026-02-01 00:30:31.338671,12185629,17.5,2,1
0,2026-02-01 00:30:46.332626,12185629,17.44,2,0
0,2026-02-01 00:31:16.527722,1102000232,17.4,2,0
0,2026-02-01 00:31:16.734094,12185629,17.61,2,1
0,2026-02-01 00:31:32.436479,12185629,17.34,2,1
0,2026-02-01 00:31:38.512391,12185629,17.53,2,0
0,2026-02-01 00:31:40.472081,12185629,17.55,2,0
0,2026-02-01 00:31:43.477479,12185629,17.55,2,0
0,2026-02-01 00:31:45.045513,12185629,17.54,2,0
0,2026-02-01 00:31:49.683971,12185629,17.49,2,2
0,2026-02-01 00:30:44.492,12183100121,15.54,1,0
0,2026-02-01 00:32:18.858792,12183132153,16.49,2,1
0,2026-02-01 00:33:57.525115,12185629,16.2,2,2
0,2026-02-01 00:34:19.613842,12183132153,16.65,2,1
0,2026-02-01 00:34:30.857770,12183132153,16.64,2,1
0,2026-02-01 00:34:48.244857,12183132153,16.78,2,1
0,2026-02-01 00:35:05.067768,12183132153,16.6,2,1
0,2026-02-01 00:35:19.812546,12183132153,16.7,2,2
0,2026-02-01 00:35:54.005466,12183132153,16.86,2,1
0,2026-02-01 00:36:09.224159,12183132153,16.79,2,1
0,2026-02-01 00:38:19.014887,12183132153,16.74,2,0
0,2026-02-01 01:00:44.168475,12183132153,16.87,2,0
0,2026-02-01 01:00:46.510733,12183132153,17.04,2,0
0,2026-02-01 01:29:38.137727,12183100121,15.34,2,1
0,2026-02-01 01:30:27.923512,1102000232,15.12,2,0
0,2026-02-01 01:30:28.129512,12183100121,15.0,2,1
0,2026-02-01 01:36:34.983434,12183100121,15.36,2,1
0,2026-02-01 01:36:41.815417,12183100121,15.4,2,0
0,2026-02-01 01:38:19.666220,12183100121,15.56,2,1
0,2026-02-01 01:38:40.346265,12183100121,15.35,2,1
0,2026-02-01 01:39:05.362747,12183100121,15.63,2,1
0,2026-02-01 01:39:13.694305,12183100121,15.42,2,0
0,2026-02-01 00:33:22.348680,12183132153,16.59,1,0
0,2026-02-01 01:39:16.144272,12183100121,15.23,2,0
0,2026-02-01 01:42:06.220248,12183100121,15.33,2,0
0,2026-02-01 01:42:13.773458,12183100121,14.42,2,0
0,2026-02-01 01:40:34.164078,12183100121,15.06,1,0
0,2026-02-01 01:43:49.948589,12183100121,15.29,2,0
0,2026-02-01 02:06:18.493667,12184315,17.19,2,1
0,2026-02-01 02:06:22.461341,12184315,17.66,2,0
0,2026-02-01 02:06:35.297357,12184315,18.46,2,0
0,2026-02-01 02:06:41.277023,12184315,13.76,2,1
0,2026-02-01 02:06:53.130929,12184315,17.21,2,1
0,2026-02-01 02:06:58.128769,12184315,17.97,2,1
0,2026-02-01 02:07:00.559879,12184315,23.65,2,0
0,2026-02-01 02:07:03.663277,12184315,19.31,2,1
0,2026-02-01 02:07:05.557957,12184315,17.86,2,0
0,2026-02-01 02:07:17.778100,1102000232,18.23,2,0
0,2026-02-01 02:07:17.984429,12184315,18.04,2,1
0,2026-02-01 02:07:20.911709,12184315,18.78,2,0
0,2026-02-01 02:07:30.718982,12184315,18.42,2,1
0,2026-02-01 02:07:44.638830,12184315,17.91,2,1
0,2026-02-01 02:07:58.337234,12184315,18.53,2,1
0,2026-02-01 02:08:14.150297,12184315,18.01,2,0
0,2026-02-01 02:08:15.848906,12184315,16.28,2,1
0,2026-02-01 02:08:17.402946,12184315,17.74,2,0
0,2026-02-01 02:08:28.415011,12184315,18.21,2,1
0,2026-02-01 02:08:31.550884,12184315,18.22,2,0
0,2026-02-01 02:08:42.198063,12184315,18.21,2,1
0,2026-02-01 02:08:57.972452,12184315,17.14,2,1
0,2026-02-01 02:22:37.063718,12184315,17.85,2,0
0,2026-02-01 02:05:44.983189,12184315,16.72,1,0
0,2026-02-01 02:23:31.994081,12183132153,16.41,2,0
