Mode,Start_Time,Animal,Unit
0,2025-09-13 00:09:36.135807,12184102124,3
0,2025-09-13 00:09:53.124805,12184102124,4
solo,2025-09-13 00:09:53.126675,0,0
0,2025-09-13 00:11:07.212631,12184102124,4
1,2025-09-13 00:11:10.135061,12184102124,4
0,2025-09-13 00:11:25.892573,12184102124,3
solo,2025-09-13 00:11:25.894942,0,0
0,2025-09-13 00:11:40.361321,12184102124,3
0,2025-09-13 00:11:42.742636,12184102124,4
solo,2025-09-13 00:11:42.744452,0,0
0,2025-09-13 00:13:33.387139,121833859,3
0,2025-09-13 00:13:37.130628,121833859,4
solo,2025-09-13 00:13:37.132467,0,0
0,2025-09-13 00:16:16.821552,121833859,4
1,2025-09-13 00:16:18.375247,121833859,4
0,2025-09-13 00:16:23.076450,121833859,3
solo,2025-09-13 00:16:23.078262,0,0
0,2025-09-13 00:16:48.895832,121833859,3
0,2025-09-13 00:16:58.029742,121833859,4
solo,2025-09-13 00:16:58.032083,0,0
0,2025-09-13 00:21:37.397199,12184102124,4
1,2025-09-13 00:21:38.908292,121833859,4
0,2025-09-13 00:21:42.346453,12184102124,3
start Lindzey,2025-09-13 00:21:42.348210,0,0
1,2025-09-13 00:21:43.026131,121833859,3
End Lindzey,2025-09-13 00:22:42.348714,0,0
0,2025-09-13 00:29:27.905424,12184102124,3
0,2025-09-13 00:29:35.490954,12184102124,4
solo,2025-09-13 00:29:35.492674,0,0
0,2025-09-13 00:31:55.068973,121833859,3
0,2025-09-13 00:32:06.221733,121833859,4
solo,2025-09-13 00:32:06.223509,0,0
0,2025-09-13 00:32:11.756245,121833859,4
0,2025-09-13 00:33:52.199580,12185199220,3
0,2025-09-13 00:34:00.561628,12185199220,4
solo,2025-09-13 00:34:00.564,0,0
0,2025-09-13 00:35:08.249544,12185199220,4
0,2025-09-13 00:35:14.605600,12185199220,3
solo,2025-09-13 00:35:14.607259,0,0
0,2025-09-13 00:37:49.491235,12184102124,4
0,2025-09-13 00:37:52.599145,12184102124,3
solo,2025-09-13 00:37:52.601416,0,0
0,2025-09-13 00:37:55.975390,121833859,4
1,2025-09-13 00:38:01.080402,121833859,4
0,2025-09-13 00:38:14.999417,121833859,3
solo,2025-09-13 00:38:15.001506,0,0
0,2025-09-13 00:39:23.860493,121833859,3
0,2025-09-13 00:39:26.380645,121833859,4
solo,2025-09-13 00:39:26.382391,0,0
0,2025-09-13 00:43:43.208818,12184102124,3
0,2025-09-13 00:43:48.960292,12184102124,4
solo,2025-09-13 00:43:48.961968,0,0
0,2025-09-13 00:43:49.331905,121833859,4
1,2025-09-13 00:43:49.969412,12184102124,4
2,2025-09-13 00:43:50.395341,12184102124,4
3,2025-09-13 00:43:50.938170,121833859,4
4,2025-09-13 00:43:51.874228,12184102124,4
5,2025-09-13 00:43:52.407094,121833859,4
6,2025-09-13 00:43:56.357592,121833859,4
7,2025-09-13 00:43:58.842439,12184102124,4
8,2025-09-13 00:44:00.764599,121833859,4
0,2025-09-13 00:44:20.440661,12184102124,3
start Lindzey,2025-09-13 00:44:20.442361,0,0
1,2025-09-13 00:44:21.655906,121833859,3
2,2025-09-13 00:44:22.695903,121833859,3
3,2025-09-13 00:44:24.067813,121833859,3
