Mode,Start_Time,Animal,Weight,Unit,Pellets
3,2026-02-15 23:57:20.562305,12185225,19.91,2,0
3,2026-02-16 00:05:41.084055,121865042,18.63,2,5
3,2026-02-16 00:15:25.620417,12183152133,18.9,2,1
3,2026-02-16 00:15:36.887688,12183152133,18.61,2,1
3,2026-02-16 00:20:27.926123,12184215205,17.77,2,2
3,2026-02-16 00:21:57.453783,12184215205,17.74,2,1
3,2026-02-16 00:22:10.949531,12184215205,18.22,2,3
3,2026-02-15 19:37:42.816528,1111110210210,-0.12,1,0
3,2026-02-16 00:33:16.402457,12183152133,18.76,2,4
3,2026-02-16 02:35:41.393122,12185225,19.49,2,1
3,2026-02-16 02:35:49.821628,12185225,19.37,2,1
3,2026-02-16 02:46:19.853037,12184215205,17.63,2,0
3,2026-02-16 02:46:30.296889,12185225,19.42,2,5
3,2026-02-16 02:47:45.179980,12185225,19.15,2,7
3,2026-02-16 02:50:10.454208,12184215205,17.52,2,1
3,2026-02-16 02:50:20.517149,12185225,19.75,2,1
3,2026-02-16 02:50:33.127265,12185225,19.8,2,1
3,2026-02-16 02:50:43.450655,12185225,19.86,2,0
3,2026-02-16 02:50:48.317999,12185225,19.84,2,0
3,2026-02-16 02:50:49.363420,12185225,19.86,2,0
3,2026-02-16 02:51:08.164248,12184215205,17.47,2,1
3,2026-02-16 02:51:28.900274,12184215205,17.92,2,2
3,2026-02-16 02:57:12.248660,12185225,19.66,2,8
3,2026-02-16 03:16:40.139538,12185225,20.06,2,8
3,2026-02-16 03:37:37.357904,12185225,20.04,2,9
3,2026-02-16 03:52:24.844409,12183152133,19.62,2,2
3,2026-02-16 03:53:28.463991,12183152133,18.52,2,1
3,2026-02-16 03:53:38.983169,12183152133,18.49,2,0
3,2026-02-16 03:53:41.564173,12183152133,18.55,2,1
3,2026-02-16 03:54:14.620137,12185225,20.26,2,1
3,2026-02-16 03:54:19.455272,12185225,20.25,2,0
3,2026-02-16 03:54:21.872423,12185225,20.27,2,0
3,2026-02-16 03:54:26.282860,12185225,20.14,2,1
3,2026-02-16 03:54:29.843909,12185225,20.25,2,0
3,2026-02-16 03:54:34.547814,12185225,20.32,2,0
3,2026-02-16 03:55:00.787159,12183152133,18.51,2,4
3,2026-02-16 03:55:48.095024,12183152133,18.47,2,2
3,2026-02-16 04:05:33.252959,12183152133,18.32,2,6
3,2026-02-16 04:07:09.864124,12183152133,18.51,2,3
3,2026-02-16 04:32:05.128767,12183152133,18.89,2,2
3,2026-02-16 05:11:07.224984,12184215205,17.8,2,1
3,2026-02-16 02:35:05.171448,12185225,19.11,1,0
3,2026-02-16 05:11:21.142441,12184215205,18.01,2,1
3,2026-02-16 05:13:20.414981,12184215205,17.64,2,0
3,2026-02-16 05:13:32.761639,12184215205,17.74,2,0
3,2026-02-16 05:13:46.580204,12184215205,17.73,2,0
3,2026-02-16 05:12:27.014801,12184215205,18.32,1,1
3,2026-02-16 05:13:53.696038,12184215205,17.22,2,0
3,2026-02-16 05:22:47.081587,12184215205,17.75,2,0
3,2026-02-16 05:14:33.493538,12184215205,17.67,1,3
3,2026-02-16 05:23:52.055103,12184215205,17.79,1,4
3,2026-02-16 05:22:57.367135,12184215205,17.69,2,0
3,2026-02-16 05:25:33.395970,121865042,12.29,1,0
3,2026-02-16 05:26:19.884819,121865042,18.12,1,1
3,2026-02-16 05:48:50.636800,12184215205,17.77,1,5
3,2026-02-16 05:50:31.102265,12184215205,18.03,1,0
3,2026-02-16 05:25:56.663944,121865042,18.41,2,0
3,2026-02-16 06:53:23.628406,12185216195,18.62,2,0
3,2026-02-16 05:50:34.627925,12184215205,18.02,1,0
3,2026-02-16 06:56:13.464518,12185216195,18.4,1,0
3,2026-02-16 06:55:55.765587,12185225,19.33,2,0
3,2026-02-16 07:05:14.907047,12185216195,18.66,2,0
3,2026-02-16 07:06:47.137513,12185216195,18.54,2,0
3,2026-02-16 07:07:58.380707,12183152133,18.53,2,0
3,2026-02-16 07:17:14.098256,12185216195,18.51,2,0
3,2026-02-16 06:56:29.720217,12185225,18.51,1,0
3,2026-02-16 07:25:56.427594,12183152133,18.6,1,1
3,2026-02-16 07:26:03.997129,12183152133,18.6,1,0
3,2026-02-16 07:26:07.018978,12183152133,18.45,1,0
3,2026-02-16 07:25:30.343373,12183152133,18.45,2,0
3,2026-02-16 07:26:47.644704,12183152133,17.74,1,1
3,2026-02-16 07:36:22.648034,12185216195,18.42,1,0
3,2026-02-16 07:36:25.800221,12185216195,18.59,1,3
3,2026-02-16 07:37:10.214238,12185216195,18.46,1,0
3,2026-02-16 07:37:12.315403,12185216195,18.34,1,0
3,2026-02-16 07:37:13.321708,12185216195,18.66,1,0
3,2026-02-16 07:37:24.808825,12185216195,22.06,1,0
3,2026-02-16 07:39:23.117962,12185216195,18.58,1,3
3,2026-02-16 07:40:42.105706,12185216195,18.76,1,0
3,2026-02-16 07:41:30.345471,12185216195,18.39,1,2
3,2026-02-16 07:42:18.392183,12185216195,18.55,1,0
3,2026-02-16 07:35:43.024095,12185216195,18.27,2,0
3,2026-02-16 07:42:20.574511,12185216195,18.95,1,0
3,2026-02-16 08:52:08.964793,121865042,13.31,1,0
3,2026-02-16 08:53:05.820011,121865042,18.52,1,1
3,2026-02-16 08:53:50.178805,121865042,14.78,1,0
3,2026-02-16 08:53:51.712555,121865042,14.2,1,0
3,2026-02-16 08:54:12.714786,12184215205,17.75,1,8
3,2026-02-16 08:58:05.807430,121865042,19.26,1,2
3,2026-02-16 08:58:36.389283,121865042,18.11,1,0
3,2026-02-16 08:51:29.896008,121865042,18.51,2,0
3,2026-02-16 08:59:59.506049,121865042,19.43,1,1
3,2026-02-16 09:00:40.644607,12184215205,17.52,1,0
3,2026-02-16 09:00:55.586288,12184215205,17.78,1,6
3,2026-02-16 09:03:01.757270,12184215205,17.65,1,0
3,2026-02-16 09:03:03.102061,12184215205,18.04,1,0
3,2026-02-16 09:04:21.024597,121865042,18.79,1,1
3,2026-02-16 09:04:47.817747,121865042,19.29,1,0
3,2026-02-16 09:04:49.822526,121865042,19.06,1,0
3,2026-02-16 09:05:47.401275,121865042,19.02,1,0
3,2026-02-16 09:00:23.909049,12184215205,17.58,2,0
3,2026-02-16 09:09:10.850749,12184215205,17.75,1,6
3,2026-02-16 09:10:56.967312,12184215205,18.13,1,0
3,2026-02-16 09:11:12.981860,121865042,18.52,1,2
3,2026-02-16 09:11:42.433688,121865042,19.29,1,0
