Mode,Start_Time,Animal,Unit
0,2026-03-01 00:00:05.656862,12183100121,3
0,2026-03-01 00:00:19.263900,12183100121,4
solo,2026-03-01 00:00:20.860212,0,0
OPEN,2026-03-01 00:00:40.861398,0,0
0,2026-03-01 00:00:48.309845,12185629,4
0,2026-03-01 00:00:58.875205,12185629,3
solo,2026-03-01 00:01:01.928403,0,0
OPEN,2026-03-01 00:01:21.929474,0,0
0,2026-03-01 00:02:48.917715,12185629,3
0,2026-03-01 00:02:51.426611,12185629,4
solo,2026-03-01 00:02:51.496162,0,0
OPEN,2026-03-01 00:03:11.497376,0,0
0,2026-03-01 00:04:17.451278,12184315,4
0,2026-03-01 00:04:20.915043,12184315,3
solo,2026-03-01 00:04:22.265463,0,0
OPEN,2026-03-01 00:04:42.266122,0,0
0,2026-03-01 00:06:02.993625,12183132153,4
0,2026-03-01 00:06:04.236388,12183132153,3
solo,2026-03-01 00:06:04.389920,0,0
OPEN,2026-03-01 00:06:24.390574,0,0
0,2026-03-01 00:06:33.761054,12184315,3
0,2026-03-01 00:06:49.878481,12184315,4
solo,2026-03-01 00:06:52.603236,0,0
OPEN,2026-03-01 00:07:12.603883,0,0
0,2026-03-01 00:08:18.999611,12183132153,3
0,2026-03-01 00:08:21.426047,12183132153,4
solo,2026-03-01 00:08:21.625928,0,0
OPEN,2026-03-01 00:08:41.626516,0,0
0,2026-03-01 00:12:09.912468,12185629,4
0,2026-03-01 00:12:11.763868,12185629,3
solo,2026-03-01 00:12:12.159213,0,0
OPEN,2026-03-01 00:12:32.159869,0,0
0,2026-03-01 00:15:00.829938,12185629,3
0,2026-03-01 00:15:02.457151,12185629,4
solo,2026-03-01 00:15:02.477029,0,0
OPEN,2026-03-01 00:15:22.477716,0,0
0,2026-03-01 00:16:01.910817,12184315,4
1,2026-03-01 00:16:02.256152,12183132153,4
followerB,2026-03-01 00:16:02.257781,0,0
sequence,2026-03-01 00:16:02.368640,0,0
0,2026-03-01 00:16:02.919733,12184315,3
1,2026-03-01 00:16:03.530088,12183132153,3
OPEN,2026-03-01 00:16:23.532346,0,0
0,2026-03-01 00:17:56.418593,12183132153,3
0,2026-03-01 00:17:58.061313,12183132153,4
solo,2026-03-01 00:17:58.070644,0,0
OPEN,2026-03-01 00:18:18.071216,0,0
0,2026-03-01 00:22:57.742319,12184315,3
0,2026-03-01 00:22:59.611426,12184315,4
solo,2026-03-01 00:22:59.612993,0,0
OPEN,2026-03-01 00:23:19.613596,0,0
0,2026-03-01 00:23:24.728283,12183100121,4
0,2026-03-01 00:23:25.829686,12183100121,3
solo,2026-03-01 00:23:25.901744,0,0
OPEN,2026-03-01 00:23:45.902303,0,0
0,2026-03-01 00:27:17.163843,12183100121,3
0,2026-03-01 00:27:18.590029,12183100121,4
solo,2026-03-01 00:27:18.591963,0,0
OPEN,2026-03-01 00:27:38.592581,0,0
0,2026-03-01 00:32:38.463886,12183132153,4
0,2026-03-01 00:32:40.281896,12183132153,3
solo,2026-03-01 00:32:40.594842,0,0
OPEN,2026-03-01 00:33:00.595380,0,0
0,2026-03-01 00:34:17.212743,12183132153,3
0,2026-03-01 00:34:19.649953,12183132153,4
solo,2026-03-01 00:34:19.651758,0,0
OPEN,2026-03-01 00:34:39.652791,0,0
0,2026-03-01 00:42:34.469984,12183132153,4
0,2026-03-01 00:42:36.751715,12183132153,3
solo,2026-03-01 00:42:36.996549,0,0
OPEN,2026-03-01 00:42:56.997607,0,0
0,2026-03-01 00:43:47.869352,12183132153,3
