Mode,Start_Time,Animal,Unit
0,2025-12-07 00:00:07.008479,12184178168,4
0,2025-12-07 00:00:09.692901,12184178168,3
OPEN,2025-12-07 00:00:29.693698,0,0
0,2025-12-07 00:04:17.000200,12184178168,3
0,2025-12-07 00:04:19.214682,12184178168,4
solo,2025-12-07 00:04:19.456884,0,0
OPEN,2025-12-07 00:04:39.457634,0,0
0,2025-12-07 00:07:11.492011,12184255229,4
0,2025-12-07 00:07:12.810783,12184255229,3
OPEN,2025-12-07 00:07:32.811807,0,0
0,2025-12-07 00:08:51.040259,12184255229,3
0,2025-12-07 00:08:52.184063,12184255229,4
solo,2025-12-07 00:08:52.291461,0,0
OPEN,2025-12-07 00:09:12.292374,0,0
0,2025-12-07 00:11:57.964338,12184178168,4
0,2025-12-07 00:12:00.032094,12184178168,3
solo,2025-12-07 00:12:00.034537,0,0
OPEN,2025-12-07 00:12:20.035724,0,0
0,2025-12-07 00:14:39.982177,12184178168,3
0,2025-12-07 00:14:41.906564,12184178168,4
solo,2025-12-07 00:14:41.908491,0,0
OPEN,2025-12-07 00:15:01.909293,0,0
0,2025-12-07 00:47:02.391232,121856491,4
0,2025-12-07 00:47:06.960673,121856491,3
solo,2025-12-07 00:47:06.963185,0,0
OPEN,2025-12-07 00:47:26.963850,0,0
0,2025-12-07 00:54:37.574145,121856491,3
0,2025-12-07 00:54:40.848197,121856491,4
solo,2025-12-07 00:54:40.850689,0,0
OPEN,2025-12-07 00:55:00.851258,0,0
0,2025-12-07 02:06:38.174434,121858776,4
0,2025-12-07 02:06:40.459068,121858776,3
OPEN,2025-12-07 02:07:00.459708,0,0
0,2025-12-07 02:09:33.508421,121858776,3
0,2025-12-07 02:09:34.801631,121858776,4
solo,2025-12-07 02:09:34.920583,0,0
OPEN,2025-12-07 02:09:54.921325,0,0
0,2025-12-07 02:13:10.642382,121858776,4
0,2025-12-07 02:13:12.218059,121858776,3
solo,2025-12-07 02:13:12.220391,0,0
OPEN,2025-12-07 02:13:32.221134,0,0
0,2025-12-07 02:16:00.215658,121858776,3
0,2025-12-07 02:16:01.306252,121858776,4
solo,2025-12-07 02:16:01.315823,0,0
OPEN,2025-12-07 02:16:21.316465,0,0
0,2025-12-07 02:18:34.880807,121856491,4
0,2025-12-07 02:18:38.930767,121856491,3
solo,2025-12-07 02:18:38.933016,0,0
OPEN,2025-12-07 02:18:58.934031,0,0
0,2025-12-07 02:19:52.908865,121856491,3
0,2025-12-07 02:19:55.625854,121856491,4
solo,2025-12-07 02:19:55.628255,0,0
OPEN,2025-12-07 02:20:15.629568,0,0
0,2025-12-07 02:21:50.932613,12184240234,4
0,2025-12-07 02:21:53.031105,12184240234,3
solo,2025-12-07 02:21:53.033332,0,0
OPEN,2025-12-07 02:22:13.034622,0,0
0,2025-12-07 02:22:14.984548,121856491,4
0,2025-12-07 02:22:18.198164,121856491,3
solo,2025-12-07 02:22:18.200500,0,0
OPEN,2025-12-07 02:22:38.201415,0,0
0,2025-12-07 02:23:40.435595,121856491,3
0,2025-12-07 02:23:42.328273,121856491,4
solo,2025-12-07 02:23:42.329925,0,0
OPEN,2025-12-07 02:24:02.331247,0,0
0,2025-12-07 02:25:26.531498,12184178168,4
0,2025-12-07 02:25:28.857250,12184178168,3
solo,2025-12-07 02:25:28.859672,0,0
OPEN,2025-12-07 02:25:48.860391,0,0
0,2025-12-07 02:25:51.948704,12184240234,3
0,2025-12-07 02:25:53.696034,12184240234,4
solo,2025-12-07 02:25:53.698249,0,0
OPEN,2025-12-07 02:26:13.699213,0,0
0,2025-12-07 02:28:49.081942,12184178168,3
1,2025-12-07 02:28:50.257771,12184178168,3
0,2025-12-07 02:28:51.863394,12184178168,4
solo,2025-12-07 02:28:51.865024,0,0
OPEN,2025-12-07 02:29:11.865872,0,0
0,2025-12-07 02:30:56.343631,12184255229,4
0,2025-12-07 02:30:58.114926,12184255229,3
solo,2025-12-07 02:30:58.117177,0,0
OPEN,2025-12-07 02:31:18.118026,0,0
0,2025-12-07 02:32:13.549505,12184255229,3
0,2025-12-07 02:32:15.944286,12184255229,4
solo,2025-12-07 02:32:15.945927,0,0
OPEN,2025-12-07 02:32:35.947106,0,0
0,2025-12-07 02:39:20.007620,12184255229,4
0,2025-12-07 02:39:21.221439,12184255229,3
solo,2025-12-07 02:39:21.223350,0,0
OPEN,2025-12-07 02:39:41.224005,0,0
0,2025-12-07 02:45:55.597769,12184255229,3
0,2025-12-07 02:45:56.768523,12184255229,4
solo,2025-12-07 02:45:56.770329,0,0
OPEN,2025-12-07 02:46:16.771384,0,0
0,2025-12-07 03:57:14.423457,121858776,4
0,2025-12-07 03:57:15.912693,121858776,3
solo,2025-12-07 03:57:15.915093,0,0
OPEN,2025-12-07 03:57:35.915669,0,0
0,2025-12-07 04:01:18.493906,121858776,3
0,2025-12-07 04:01:19.503699,121858776,4
solo,2025-12-07 04:01:19.619999,0,0
OPEN,2025-12-07 04:01:39.620737,0,0
0,2025-12-07 04:09:02.334727,121856491,4
0,2025-12-07 04:09:05.967017,121856491,3
solo,2025-12-07 04:09:05.968739,0,0
OPEN,2025-12-07 04:09:25.969467,0,0
0,2025-12-07 04:11:06.818301,121856491,3
0,2025-12-07 04:11:11.781117,121856491,4
solo,2025-12-07 04:11:11.782831,0,0
OPEN,2025-12-07 04:11:31.783654,0,0
0,2025-12-07 04:15:23.953914,12184178168,4
0,2025-12-07 04:15:27.208697,12184178168,3
OPEN,2025-12-07 04:15:47.209324,0,0
0,2025-12-07 04:16:54.257211,121856491,4
0,2025-12-07 04:16:56.769078,121856491,3
solo,2025-12-07 04:16:56.771243,0,0
OPEN,2025-12-07 04:17:16.771898,0,0
0,2025-12-07 04:17:21.716687,12184178168,3
0,2025-12-07 04:17:25.039460,12184178168,4
solo,2025-12-07 04:17:25.041401,0,0
OPEN,2025-12-07 04:17:45.042080,0,0
0,2025-12-07 04:17:59.588672,121856491,3
0,2025-12-07 04:18:01.437740,121856491,4
solo,2025-12-07 04:18:01.439509,0,0
OPEN,2025-12-07 04:18:21.440214,0,0
0,2025-12-07 04:22:03.668549,121856491,4
0,2025-12-07 04:22:06.385011,121856491,3
solo,2025-12-07 04:22:06.386727,0,0
OPEN,2025-12-07 04:22:26.387732,0,0
0,2025-12-07 04:26:20.318781,121856491,3
0,2025-12-07 04:26:22.268841,121856491,4
solo,2025-12-07 04:26:22.270634,0,0
OPEN,2025-12-07 04:26:42.271614,0,0
0,2025-12-07 04:36:23.777191,121856491,4
0,2025-12-07 04:36:26.432384,121856491,3
solo,2025-12-07 04:36:26.434079,0,0
OPEN,2025-12-07 04:36:46.435245,0,0
0,2025-12-07 04:38:09.764581,121856491,3
0,2025-12-07 04:38:11.421389,121856491,4
solo,2025-12-07 04:38:11.423695,0,0
OPEN,2025-12-07 04:38:31.424427,0,0
0,2025-12-07 04:40:43.868743,12184240234,4
0,2025-12-07 04:40:46.418473,12184240234,3
solo,2025-12-07 04:40:46.420905,0,0
OPEN,2025-12-07 04:41:06.421564,0,0
0,2025-12-07 04:45:45.334411,12184240234,3
0,2025-12-07 04:45:46.419792,12184240234,4
solo,2025-12-07 04:45:46.422068,0,0
OPEN,2025-12-07 04:46:06.422910,0,0
0,2025-12-07 04:51:07.545602,12184240234,4
0,2025-12-07 04:51:08.556519,12184240234,3
solo,2025-12-07 04:51:08.558269,0,0
OPEN,2025-12-07 04:51:28.559320,0,0
0,2025-12-07 04:52:01.850263,12184240234,3
0,2025-12-07 04:52:06.325324,12184240234,4
solo,2025-12-07 04:52:06.327787,0,0
OPEN,2025-12-07 04:52:26.328610,0,0
0,2025-12-07 04:52:57.027726,12184240234,4
0,2025-12-07 04:52:57.901571,12184240234,3
solo,2025-12-07 04:52:57.903298,0,0
OPEN,2025-12-07 04:53:17.903951,0,0
0,2025-12-07 04:59:10.718785,12184240234,3
0,2025-12-07 04:59:11.537812,12184240234,4
solo,2025-12-07 04:59:11.539975,0,0
OPEN,2025-12-07 04:59:31.540552,0,0
0,2025-12-07 06:00:33.526886,12184255229,4
0,2025-12-07 06:00:36.615001,12184255229,3
solo,2025-12-07 06:00:36.616862,0,0
OPEN,2025-12-07 06:00:56.618023,0,0
0,2025-12-07 06:02:24.697856,121858776,4
0,2025-12-07 06:02:25.970060,121858776,3
solo,2025-12-07 06:02:25.972444,0,0
OPEN,2025-12-07 06:02:45.973258,0,0
0,2025-12-07 06:02:47.696151,12184255229,3
0,2025-12-07 06:02:49.674524,12184255229,4
solo,2025-12-07 06:02:49.676536,0,0
OPEN,2025-12-07 06:03:09.677245,0,0
0,2025-12-07 06:06:51.593702,121858776,3
0,2025-12-07 06:06:52.574936,121858776,4
solo,2025-12-07 06:06:52.577497,0,0
OPEN,2025-12-07 06:07:12.578584,0,0
0,2025-12-07 06:09:19.150839,121858776,4
0,2025-12-07 06:09:20.767565,121858776,3
solo,2025-12-07 06:09:20.769306,0,0
OPEN,2025-12-07 06:09:40.770118,0,0
0,2025-12-07 06:09:42.211737,12184255229,4
0,2025-12-07 06:09:43.624909,12184255229,3
solo,2025-12-07 06:09:43.627432,0,0
OPEN,2025-12-07 06:10:03.628130,0,0
0,2025-12-07 06:11:44.871527,121858776,3
0,2025-12-07 06:11:48.205325,121858776,4
solo,2025-12-07 06:11:48.207153,0,0
OPEN,2025-12-07 06:12:08.208337,0,0
0,2025-12-07 06:12:21.461923,121858776,4
0,2025-12-07 06:12:22.538668,121858776,3
solo,2025-12-07 06:12:22.540962,0,0
OPEN,2025-12-07 06:12:42.541970,0,0
0,2025-12-07 06:14:21.242081,121858776,3
0,2025-12-07 06:14:22.271551,121858776,4
solo,2025-12-07 06:14:22.273331,0,0
OPEN,2025-12-07 06:14:42.274017,0,0
0,2025-12-07 06:14:52.693157,121858776,4
0,2025-12-07 06:14:54.142882,121858776,3
solo,2025-12-07 06:14:54.144922,0,0
OPEN,2025-12-07 06:15:14.145686,0,0
0,2025-12-07 06:15:26.484504,12184255229,3
0,2025-12-07 06:15:27.517867,12184255229,4
solo,2025-12-07 06:15:27.519639,0,0
OPEN,2025-12-07 06:15:47.520244,0,0
0,2025-12-07 06:18:11.416894,121858776,3
0,2025-12-07 06:18:12.095678,121858776,4
solo,2025-12-07 06:18:12.097452,0,0
OPEN,2025-12-07 06:18:32.098643,0,0
0,2025-12-07 06:19:38.512688,121856491,4
0,2025-12-07 06:19:42.884809,121856491,3
solo,2025-12-07 06:19:42.887135,0,0
OPEN,2025-12-07 06:20:02.887780,0,0
0,2025-12-07 06:20:06.501105,12184178168,4
0,2025-12-07 06:20:11.961419,12184178168,3
OPEN,2025-12-07 06:20:31.961928,0,0
0,2025-12-07 06:22:51.053124,121858776,4
0,2025-12-07 06:22:52.244094,121858776,3
solo,2025-12-07 06:22:52.246642,0,0
OPEN,2025-12-07 06:23:12.247743,0,0
0,2025-12-07 06:23:19.886800,12184178168,3
0,2025-12-07 06:23:21.576327,12184178168,4
solo,2025-12-07 06:23:21.578668,0,0
1,2025-12-07 06:23:26.884718,121856491,3
2,2025-12-07 06:23:30.672801,121856491,3
1,2025-12-07 06:23:36.051520,121856491,4
OPEN,2025-12-07 06:23:56.053864,0,0
0,2025-12-07 06:27:13.697392,121856491,4
0,2025-12-07 06:27:17.845611,121856491,3
OPEN,2025-12-07 06:27:37.846219,0,0
0,2025-12-07 06:30:27.977803,121858776,3
0,2025-12-07 06:30:28.743887,121858776,4
solo,2025-12-07 06:30:28.745914,0,0
OPEN,2025-12-07 06:30:48.746675,0,0
0,2025-12-07 06:34:35.344628,121856491,3
0,2025-12-07 06:34:37.225085,121856491,4
solo,2025-12-07 06:34:37.227300,0,0
OPEN,2025-12-07 06:34:57.228068,0,0
0,2025-12-07 06:36:17.526836,121856491,4
0,2025-12-07 06:36:21.944804,121856491,3
OPEN,2025-12-07 06:36:41.945464,0,0
0,2025-12-07 06:39:09.746456,121856491,3
0,2025-12-07 06:39:11.401797,121856491,4
solo,2025-12-07 06:39:11.571748,0,0
OPEN,2025-12-07 06:39:31.572498,0,0
0,2025-12-07 06:39:32.392752,121858776,4
0,2025-12-07 06:39:34.024577,121858776,3
solo,2025-12-07 06:39:34.026908,0,0
OPEN,2025-12-07 06:39:54.027614,0,0
0,2025-12-07 06:40:48.356963,121858776,3
